env,actors,group_env_actors,run,run_disp,step,value
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,3728000,-83.2779541015625
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,3768000,-177.25987243652344
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,3808000,-78.95417785644531
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,3848000,-82.05474090576172
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,3888000,-118.89912414550781
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,3928000,-125.99114990234375
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,3968000,-29.66158676147461
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,4008000,-18.279476165771484
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,4048000,-192.52638244628906
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,4088000,-89.5505142211914
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,4128000,-17.81063461303711
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,4168000,-33.98270034790039
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,4208000,-62.357994079589844
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,4248000,-121.2483901977539
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,4288000,-66.81432342529297
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,4328000,-51.665016174316406
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,4368000,-4.324732780456543
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,4408000,-24.99604606628418
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,4448000,-69.20079040527344
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,4488000,-38.924591064453125
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,4528000,-30.36077308654785
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,4568000,-22.69649887084961
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,4608000,-2.498944044113159
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,4648000,-31.627490997314453
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,4688000,-148.81222534179688
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,4728000,-35.648109436035156
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,4768000,-138.2281494140625
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,4808000,25.11886978149414
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,4848000,-66.45820617675781
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,4888000,-88.14649200439453
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,4928000,-29.191736221313477
TCEnv,2actor,TCEnv/2actor,run1,run1-r_mappo-Discrete#b582,4968000,18.163829803466797
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,8000,-830.53564453125
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,48000,-857.9193115234375
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,88000,-691.856689453125
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,128000,-776.9127197265625
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,168000,-700.2186889648438
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,208000,-591.8867797851562
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,248000,-663.923828125
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,288000,-677.383056640625
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,328000,-629.0736083984375
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,368000,-650.1576538085938
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,408000,-625.2018432617188
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,448000,-633.2528076171875
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,488000,-594.3048095703125
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,528000,-573.3609619140625
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,568000,-434.69891357421875
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,608000,-428.88775634765625
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,648000,-395.95465087890625
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,688000,-262.5382080078125
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,728000,-256.2239685058594
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,768000,-320.33758544921875
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,808000,-495.96136474609375
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,848000,-279.90338134765625
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,888000,-291.2850036621094
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,928000,-344.06097412109375
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,968000,-260.9296875
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,1008000,-213.2076873779297
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,1048000,-210.0781707763672
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,1088000,-352.11102294921875
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,1128000,-234.97280883789062
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,1168000,-301.6842041015625
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,1208000,-332.14703369140625
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,1248000,-400.221923828125
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,1288000,-315.99530029296875
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,1328000,-308.3620300292969
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,1368000,-562.2210693359375
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,1408000,-302.44830322265625
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,1448000,-384.91302490234375
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,1488000,-214.28787231445312
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,1528000,-553.8480224609375
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,1568000,-303.0623474121094
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,1608000,-375.2894592285156
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,1648000,-259.3474426269531
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,1688000,-246.05923461914062
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,1728000,-278.8919982910156
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,1768000,-200.4662628173828
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,1808000,-363.5650329589844
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,1848000,-197.53343200683594
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,1888000,-267.9413757324219
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,1928000,-245.3418731689453
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,1968000,-337.4314270019531
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,2008000,-400.36761474609375
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,2048000,-211.9444580078125
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,2088000,-215.09707641601562
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,2128000,-299.67431640625
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,2168000,-174.20350646972656
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,2208000,-195.08474731445312
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,2248000,-145.29867553710938
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,2288000,-236.09182739257812
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,2328000,-164.16192626953125
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,2368000,-95.00312805175781
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,2408000,-136.3424835205078
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,2448000,-149.79931640625
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,2488000,-183.4376678466797
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,2528000,-150.90838623046875
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,2568000,-232.5933074951172
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,2608000,-210.77859497070312
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,2648000,-66.46147155761719
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,2688000,-232.17282104492188
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,2728000,-177.67733764648438
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,2768000,-247.43289184570312
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,2808000,-134.7131805419922
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,2848000,-69.89622497558594
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,2888000,-51.935028076171875
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,2928000,-190.76657104492188
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,2968000,-43.58007049560547
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,3008000,-108.96309661865234
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,3048000,-26.1909236907959
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,3088000,-84.15644073486328
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,3128000,-73.95967864990234
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,3168000,-139.5552215576172
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,3208000,-61.72235870361328
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,3248000,-139.05589294433594
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,3288000,-67.41047668457031
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,3328000,-84.86131286621094
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,3368000,-63.3640251159668
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,3408000,-111.46733093261719
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,3448000,-102.78324127197266
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,3488000,-77.39574432373047
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,3528000,-82.57073974609375
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,3568000,-81.95731353759766
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,3608000,-0.7506168484687805
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,3648000,-35.22913360595703
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,3688000,-72.701904296875
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,3728000,-102.69999694824219
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,3768000,-88.8035659790039
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,3808000,-52.636383056640625
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,3848000,-221.6806640625
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,3888000,-78.38410949707031
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,3928000,-33.605712890625
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,3968000,-70.68977355957031
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,4008000,-23.869407653808594
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,4048000,-12.085512161254883
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,4088000,-30.79624366760254
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,4128000,-61.353363037109375
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,4168000,-47.563232421875
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,4208000,27.36037254333496
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,4248000,-7.509280204772949
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,4288000,59.228363037109375
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,4328000,-18.922344207763672
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,4368000,8.842903137207031
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,4408000,-29.181201934814453
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,4448000,17.930736541748047
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,4488000,-42.391075134277344
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,4528000,17.077239990234375
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,4568000,48.787132263183594
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,4608000,33.18416213989258
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,4648000,76.25050354003906
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,4688000,-38.05651092529297
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,4728000,-71.52061462402344
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,4768000,34.36478805541992
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,4808000,69.03577423095703
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,4848000,-22.17789077758789
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,4888000,14.58362102508545
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,4928000,-5.286672592163086
TCEnv,2actor,TCEnv/2actor,run2,run2-r_mappo-Discrete#f3b5,4968000,52.27600860595703
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,8000,-830.0368041992188
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,48000,-759.8546752929688
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,88000,-678.9264526367188
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,128000,-459.90234375
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,168000,-373.82525634765625
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,208000,-334.67425537109375
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,248000,-272.2627868652344
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,288000,-280.3825378417969
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,328000,-266.6865234375
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,368000,-267.7196044921875
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,408000,-165.20083618164062
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,448000,-200.21847534179688
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,488000,-268.96087646484375
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,528000,-300.9151611328125
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,568000,-384.71136474609375
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,608000,-206.5735321044922
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,648000,-322.98223876953125
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,688000,-240.4281768798828
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,728000,-246.1122283935547
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,768000,-236.62106323242188
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,808000,-391.71697998046875
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,848000,-250.17532348632812
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,888000,-212.10140991210938
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,928000,-322.22845458984375
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,968000,-227.5977020263672
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,1008000,-248.420166015625
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,1048000,-190.0104522705078
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,1088000,-194.6905517578125
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,1128000,-186.69044494628906
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,1168000,-195.79823303222656
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,1208000,-267.9325866699219
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,1248000,-165.4029541015625
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,1288000,-268.7540588378906
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,1328000,-200.49478149414062
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,1368000,-174.73707580566406
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,1408000,-188.83372497558594
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,1448000,-165.28482055664062
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,1488000,-172.56248474121094
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,1528000,-157.345703125
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,1568000,-200.49447631835938
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,1608000,-200.2891082763672
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,1648000,-222.59799194335938
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,1688000,-122.75343322753906
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,1728000,-120.01580810546875
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,1768000,-180.76661682128906
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,1808000,-165.8068084716797
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,1848000,-183.74661254882812
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,1888000,-165.52542114257812
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,1928000,-109.36830139160156
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,1968000,-179.26942443847656
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,2008000,-206.15673828125
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,2048000,-103.35990905761719
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,2088000,-117.81895446777344
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,2128000,-103.7222671508789
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,2168000,-103.51651763916016
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,2208000,-160.2403106689453
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,2248000,-130.8834228515625
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,2288000,-86.02940368652344
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,2328000,-62.94658279418945
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,2368000,-104.43648529052734
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,2408000,-95.7531967163086
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,2448000,-105.0374984741211
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,2488000,-104.33013916015625
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,2528000,-76.16474914550781
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,2568000,-130.23220825195312
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,2608000,-89.6229476928711
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,2648000,-91.47816467285156
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,2688000,-112.811279296875
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,2728000,-124.39210510253906
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,2768000,-206.9162139892578
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,2808000,-105.14411926269531
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,2848000,-93.0174789428711
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,2888000,-122.24693298339844
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,2928000,-73.0609130859375
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,2968000,-152.27503967285156
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,3008000,-33.195003509521484
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,3048000,-134.03933715820312
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,3088000,-68.69831848144531
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,3128000,-71.42103576660156
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,3168000,-22.752649307250977
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,3208000,-102.29719543457031
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,3248000,-122.5354232788086
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,3288000,-57.291282653808594
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,3328000,-160.2754669189453
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,3368000,-158.69259643554688
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,3408000,-99.26097869873047
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,3448000,-142.51034545898438
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,3488000,-93.70256042480469
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,3528000,-3.1806559562683105
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,3568000,-36.636962890625
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,3608000,-100.19154357910156
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,3648000,-24.397018432617188
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,3688000,-19.512859344482422
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,3728000,-79.32996368408203
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,3768000,-121.04371643066406
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,3808000,-102.4585189819336
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,3848000,-88.63716125488281
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,3888000,13.9895601272583
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,3928000,-50.64455032348633
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,3968000,-93.18354797363281
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,4008000,-76.60774230957031
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,4048000,6.506887912750244
TCEnv,2actor,TCEnv/2actor,run3,run3-r_mappo-Discrete#a122,4088000,-27.01255226135254
