timestamp,system,codec,channel_mode,snr_db,step,jpeg_q,avg_psnr,avg_ms_ssim,avg_lpips,pilot_symbols,data_symbols_avg,total_symbols_avg,bits_per_data_symbol,throughput_kbps_payload,throughput_kbps_effective,avg_encode_ms_per_image,batch_size,max_images,seed,run_name,run_dir,n_fft,n_data,n_cp,n_pilot,taps,decay,eq,snr_mode,ofdm_tx_pwr,ofdm_symbols,ofdm_fix_channel,ofdm_clip,ofdm_cr,ofdm_pilot_seed,bw_hz,ofdm_symbol_duration_ms
2026-02-03 23:22:04,digital,jpeg,ofdm,8,100,15,32.360405921936035,0.949729785323143,0.2033092938363552,1,3445.78125,3446.78125,24.0,600.0,599.7787791145724,,8,32,42,digital_ofdm_snr8dB_jpegq15_mcs1,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:22:04,digital,jpeg,ofdm,8,100,20,33.81937122344971,0.9637389183044434,0.1453470140695572,1,4002.3125,4003.3125,24.0,600.0,599.7970430737045,,8,32,42,digital_ofdm_snr8dB_jpegq20_mcs1,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:24:32,semantic,,ofdm,9,100,,17.068480491638184,0.5888194143772125,0.37649764865636826,1,299.0,300.0,,,,4602.428192343723,8,32,42,semantic_ofdm_snr9dB_step100_nfft32_ndata24_cp8_taps8_eqmmse_snrmodeavg_fixch1_pil1_S0,results/ESemCom-OFDM/ofdm_nfft32_ndata24_cp8_bw1mhz/semantic_ofdm_snr9dB_step100_nfft32_ndata24_cp8_taps8_eqmmse_snrmodeavg_fixch1_pil1_S0,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:24:32,digital,jpeg,ofdm,9,100,10,30.228190898895264,0.9215699434280396,0.31360189616680145,1,1880.1875,1881.1875,36.0,899.9999999999999,899.2956576630452,,8,32,42,digital_ofdm_snr9dB_jpegq10_mcs2,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:24:32,digital,jpeg,ofdm,9,100,15,32.360405921936035,0.949729785323143,0.2033092938363552,1,2297.46875,2298.46875,36.0,899.9999999999999,899.4276080542752,,8,32,42,digital_ofdm_snr9dB_jpegq15_mcs2,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:24:32,digital,jpeg,ofdm,9,100,20,33.81937122344971,0.9637389183044434,0.1453470140695572,1,2668.4375,2669.4375,36.0,899.9999999999999,899.50598206551,,8,32,42,digital_ofdm_snr9dB_jpegq20_mcs2,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:27:00,semantic,,ofdm,10,100,,16.995187282562256,0.5964394360780716,0.3741174340248108,1,299.0,300.0,,,,4599.617502844012,8,32,42,semantic_ofdm_snr10dB_step100_nfft32_ndata24_cp8_taps8_eqmmse_snrmodeavg_fixch1_pil1_S0,results/ESemCom-OFDM/ofdm_nfft32_ndata24_cp8_bw1mhz/semantic_ofdm_snr10dB_step100_nfft32_ndata24_cp8_taps8_eqmmse_snrmodeavg_fixch1_pil1_S0,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:27:00,digital,jpeg,ofdm,10,100,10,30.228190898895264,0.9215699434280396,0.31360189616680145,1,1880.1875,1881.1875,36.0,899.9999999999999,899.2956576630452,,8,32,42,digital_ofdm_snr10dB_jpegq10_mcs2,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:27:00,digital,jpeg,ofdm,10,100,15,32.360405921936035,0.949729785323143,0.2033092938363552,1,2297.46875,2298.46875,36.0,899.9999999999999,899.4276080542752,,8,32,42,digital_ofdm_snr10dB_jpegq15_mcs2,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:27:00,digital,jpeg,ofdm,10,100,20,33.81937122344971,0.9637389183044434,0.1453470140695572,1,2668.4375,2669.4375,36.0,899.9999999999999,899.50598206551,,8,32,42,digital_ofdm_snr10dB_jpegq20_mcs2,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
